material_id,target,filename,spacegroup_num,crystal_system_int,structural complexity per atom,structural complexity per cell,mean absolute deviation in relative bond length,max relative bond length,min relative bond length,maximum neighbor distance variation,range neighbor distance variation,mean neighbor distance variation,avg_dev neighbor distance variation,mean absolute deviation in relative cell size,mean Average bond length,std_dev Average bond length,mean Average bond angle,std_dev Average bond angle,mean CN_VoronoiNN,std_dev CN_VoronoiNN,density,vpa,packing fraction,a,b,c,alpha,beta,gamma,natoms
qmof-9576b30,2.022961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-e5b4e33,3.646924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-0bc3629,4.067496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-c8edfaa,4.065863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-c77937a,3.98043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-2e54a3e,3.654737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-ac5fb8a,2.856912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-79ff2bd,3.2226120000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-4084077,5.350072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-74a1ef7,3.445527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-fab3293,3.883178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-f27e4c8,3.981543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-ed90b66,3.174282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-e5b1de8,3.123389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-c312b02,3.170464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-534ae51,2.032268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-6546f48,3.838896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-19e8f60,3.478287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-450aa23,2.5298670000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-2d83ac3,3.788793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-1c906c4,3.5760810000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-e2e5a46,4.092432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-6c32ceb,3.901156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-390b161,5.155084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-a1e518a,4.262469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-1afa76c,3.675154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-a2a082e,3.705068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-72c4b23,4.128279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-e197e2d,3.856476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-acef972,3.804057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-c1c5c57,4.17554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-50ceacd,3.895961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-7acc00d,3.883616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-2fa85e9,4.206159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-f771839,4.295336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-6fb6dea,3.419443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-a9f66e2,4.239578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-3e65e42,4.239252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-9b63600,3.78211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-2d57373,5.74183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-3e99727,4.464132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-1278662,4.011648999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-2c17849,4.857851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-21ec5d0,5.926845999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-23da69c,5.480893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-f3146bd,3.756143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-1a9a06d,2.997546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-6417424,2.876975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-fc7ce55,2.876732,qmof-fc7ce55.cif,15.0,2.0,0.2678571428571428,15.0,0.2308650849197067,1.5854030296315085,0.7584489301646026,1.1847900019147524,1.1847898640772998,0.3701012481183493,0.3238671008081872,0.6952607069207893,1.432715555408123,0.3943225958931934,117.55277068627498,21.46722004216958,15.714285714285714,4.406627661482052,1.110326320192415,19.69801719669717,0.4564462809917355,10.953831930000002,10.95397305,12.16424242,64.16412755,64.16871853,61.20950856000002,56.0
qmof-2019dbf,5.378582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-5dd5f1f,4.129987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-832a1ad,2.62665,qmof-832a1ad.cif,12.0,2.0,0.4117647058823529,7.0,0.2781249012367578,1.6605275554026044,0.6750821017275606,1.269444157069638,1.2694337591954816,0.4461584515338672,0.2907027543241166,0.859995609625142,1.61430132156856,0.5277664216126423,119.82153210608394,29.64209347567161,16.0,4.172740670816046,1.887541033202375,12.998927241653552,0.784516765285996,5.68938085,6.41394276,6.41385864,70.99988766,87.50179087,87.50401883,17.0
qmof-f986f08,3.852891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-03bf79f,3.730492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-6813206,3.747733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-7075266,3.937475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-f1ec197,1.995472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-c634231,3.916513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-87eb0e6,3.381222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-e7a2bb1,3.051338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-20328e3,3.588881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-c18cdd5,6.249058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-e1e57f0,6.123517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-fc0e787,5.676557000000001,qmof-fc0e787.cif,14.0,2.0,0.25,8.0,0.2149674632029776,1.275865712528293,0.6509895586002017,0.8390673431434434,0.8390495424944007,0.3007687824240787,0.1863416620717752,0.8621052236045216,1.5461105304949183,0.3585079968318822,118.12620631327718,17.15983159897194,17.25,3.031088913245535,1.857739146259551,9.047597517549464,0.8437950937950938,5.00523638,6.563007769999999,8.85998395,95.86227135,90.00008030999999,89.99661303999999,32.0
qmof-ecd4c56,6.196378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-eeac529,6.233102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-fdf90e2,3.72575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-96d0200,4.512479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-f5d6474,4.608709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-c6f48da,4.317092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-0467156,2.9042950000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-cf9e297,3.683662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-8266b5a,2.984639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-308fde1,3.154196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-c3c40c6,3.159962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-6e3ecc7,4.979413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-1eeeeb7,3.064475,qmof-1eeeeb7.cif,2.0,1.0,0.5111111111111111,46.0,0.1604196518899269,1.7737987179869183,0.7535440393877634,1.122598618582432,1.1225985330556616,0.2107931830844296,0.1570657205029892,0.7552417597699265,1.3473674177599086,0.3153037781784044,116.99067891733814,19.67429506547958,17.31111111111111,2.953884239228991,1.555596342798619,11.146535491497154,0.6850840336134453,9.53277588,8.425583150000001,13.8513487,84.40648703,69.78735299,73.92402568,90.0
qmof-d66fc4f,6.310539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-e49ee2a,3.5855110000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-8626bd6,3.325961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-9723edf,2.817882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-bac8e02,2.903733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-a0490fe,4.552913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-b6a8795,4.281295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-8137b0f,1.998652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-ce57f55,2.388242,qmof-ce57f55.cif,14.0,2.0,0.25,13.0,0.3987361699039141,1.8244393174221347,0.5437867690626266,1.9560486903718504,1.956048621300252,0.4980142518339811,0.4816442291069189,0.8141389877801766,1.8076290709946956,0.7845779281094967,104.2203412808838,28.34782421062659,16.153846153846153,2.9311629051165613,2.008085269863939,11.777977505571323,0.9174436674436676,5.964809059999999,6.429879530000001,16.15203898,90.00020430000001,90.00013558,98.6365342,52.0
qmof-8802a19,3.889514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-1475835,3.910232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-831eab7,3.09677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-5c23399,3.938682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-32a3837,2.6468320000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-215da5f,4.712739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-010521d,3.516166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-bf6a861,3.287462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-5697fd8,5.433914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-f75eb5a,5.270056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-7eaf2a6,3.867052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-9fe0cdb,4.711506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-59fd38f,4.253912000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-237b271,4.167552000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-d73f9b2,2.931283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-906b305,2.931144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-b3a70b2,2.990581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-b311e90,0.1023539999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-46e30a0,4.0912880000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-555bddc,4.040491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-6f8a3fc,4.805211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-b3dc886,4.37685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-37e47d6,4.094876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-d9772e5,4.282795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-ab815f3,4.234716000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-d950595,3.462432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-e12e14d,4.274082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-c042375,5.320545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-3a344c4,4.199706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-3f3a532,4.191525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-a74dde5,3.788161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-0926897,3.53052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-1b7824b,6.386456,qmof-1b7824b.cif,15.0,2.0,0.2631578947368421,20.0,0.2425876882370239,1.9695289750140224,0.7556018278653506,1.4302768806297643,1.430276731704326,0.2127935096755321,0.197161760959314,0.7842782167602839,1.3961032389141788,0.4605749629384307,107.294205607089,23.21493444176797,15.578947368421051,3.25763539483027,1.592198515978951,9.450283547615756,0.7541176470588234,8.20697441,9.72993026,9.72988156,78.82867552,75.00450018,75.00437263000002,76.0
qmof-163ccaa,2.427186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-9909f44,4.074311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-049a2ef,2.8394660000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-dd74d6f,2.893073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-156cc42,2.701126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-8e4b4ba,3.781472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-790523b,3.541853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-d242cec,4.34556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-3deb783,4.177804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-e0f33e8,3.43614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-177ecfa,2.549689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-3048b12,3.4632970000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-e89f5ce,3.5513440000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-d701b9b,3.131679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-9bd8c04,3.1602680000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-3aa544f,3.744489,qmof-3aa544f.cif,2.0,1.0,0.5,45.0,0.1847947722225688,1.692122633462017,0.81587197851077,1.0052061979751543,1.00520616408416,0.2013575125874268,0.1937415292465843,0.7806880186473911,1.3131218994928342,0.3332672614253312,115.07125756080544,15.513340616989474,15.822222222222225,3.984909807365721,1.5486040313068767,9.52557713871285,0.7114898989898991,8.83382047,9.600479639999998,10.89699056,88.05088762,79.26899853,70.8334402,90.0
qmof-25451e6,4.276142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-a7901c6,2.784083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-b638230,3.645818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-e027183,3.645907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-08dbb32,4.897841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-a76ae33,2.791599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-cc6a37f,4.121396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-bdb54d3,2.668802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-3f53bbd,4.96689,qmof-3f53bbd.cif,11.0,2.0,0.2840909090909091,25.0,0.3135646409014371,1.9620972009724835,0.6461803576514735,1.86000877974012,1.860008763332144,0.386530498087551,0.2916861663858092,0.8061370381686693,1.5356033476046942,0.6089140629165574,108.78125002172206,23.619878483539768,16.613636363636363,3.5465470344785497,2.1863129353330564,10.246752057172154,0.8297435897435897,7.34999805,9.71614102,12.74175349,90.00001385,89.99974247,97.70743578,88.0
qmof-18fece0,4.343876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-db46c4e,4.247262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-389345a,5.794047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-2ba0cce,3.202535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-9471807,3.85421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-c6cf80e,4.433902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-089b614,4.0750340000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-7e84f6f,2.365108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-79a6265,3.820138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-4b552f4,1.915702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-6615630,3.9058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-148ed99,4.3385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-7556fd5,4.367153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-3c464fc,3.745221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-3769d75,3.456808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-191c415,4.613942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-3adcede,4.242882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-b538420,2.923085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-b4b183a,2.3830490000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-719983e,2.4090000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-f2d872e,3.378082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-ba400b3,4.511334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-e0a9631,2.869541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-35bc54f,4.236942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-e0ecc74,3.991986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-a8e03e4,3.670036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-e778e22,5.089749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-40c7632,3.409872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-3343744,4.221094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-48bcbc2,5.142676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-43bcc64,6.2521070000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-0b6afbc,5.774913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-d3eba84,4.368204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-56e34ef,6.253737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-e203bf0,3.35412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-13dfbe2,3.732614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-8713184,4.547734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-5aa7bf3,3.5494260000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-413a937,6.293637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-e3caa7b,4.230704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-49ce9a8,3.958729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-d66fafb,4.314368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-eb1fb4c,5.830988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-c429dbc,2.565892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-9a60b76,4.088132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-8a9774d,3.008601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-844af13,3.22562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-fb99880,2.7717780000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-5c5f15c,2.5163550000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-9da8e10,2.247865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-68e2724,4.198766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-91c2978,5.982921999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-4a4f095,4.41365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-8ef3f6d,2.861628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-d81ae1a,6.2644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-7f02829,6.3668190000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-5533340,2.218596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-ab01344,3.98763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-7abf8f7,3.994804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-fd6b778,3.98699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-750f9b8,3.195304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-c215e9b,5.844461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-b85d555,3.766681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-85fd495,5.249681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-73ef0e4,4.457657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-5bdd458,3.482028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-0497f28,4.984114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-2a12314,3.754491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-6923e32,4.28201,qmof-6923e32.cif,2.0,1.0,0.5,17.0,0.2505307298857837,1.6973596181958286,0.6484477103158292,1.2021204661784264,1.2021196001313603,0.3694875441526364,0.2287958232368972,0.8148508913047231,1.5142296041170706,0.4539797376484509,112.23811818782418,24.273953955481566,16.58823529411765,3.3965176548828357,1.915061493936025,9.03217231371254,0.8147812971342383,6.11779246,7.165518579999999,8.21724144,73.84475159,69.78555847,67.12034981,34.0
qmof-dbcabd3,4.130125,qmof-dbcabd3.cif,2.0,1.0,0.5,14.0,0.2278814909645061,1.4024467959910554,0.6355775272737584,1.0758102442964326,1.0758095516003254,0.3787845327194315,0.2225188455326965,0.8684561895158357,1.5576975584706785,0.4087830119873591,112.62261238350663,19.002727600584187,17.0,4.551294949163998,1.9234636224839767,9.808820642721576,0.7905882352941176,4.72902427,7.03490848,8.44255749,91.69082523000002,94.32201046000002,101.00136603,28.0
qmof-8666fd2,5.090278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-b6c2ee4,3.179887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-1d52386,4.568808000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-0e8e396,3.905064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-7e5ab0e,3.94626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-b993fee,3.941638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-7f3ae47,4.033859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-87f81b7,4.022211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-790e2d4,4.0321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-80b4f23,4.037775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-7bc0eec,3.786783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-cb391ec,4.093499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-c4e3466,3.991691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-a00d7e9,4.333641999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-4024415,2.7912190000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-1cfe255,2.767102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-aa90826,2.7719970000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-c579bff,6.260557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-11b9e62,3.2644640000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-92b7fcd,4.567428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-465f60f,3.916148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-0bf1c5d,2.410018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-398f9ed,2.934663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-ff989c9,2.9517800000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-5ad4ee3,4.395412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-f151cd3,2.908042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-9f9f3a1,4.334983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-3bfab64,3.592888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-573a6eb,5.546537000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-8ebb5d3,1.876016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-a0774e6,2.776075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-7576c28,4.26757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-b217014,4.549992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-9852a98,2.997328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-fa3a819,4.323803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-c7fbe0d,3.470185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-62c2018,3.506601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-796ed67,4.243347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-0ff3088,5.081633999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-0ef13af,6.341127999999999,qmof-0ef13af.cif,2.0,1.0,0.5,39.0,0.2914781355666729,2.18752997921943,0.7048396714525896,1.7014366717196816,1.7014361431660308,0.2128353257141113,0.1975867086833029,0.8271297984782024,1.3960943238871617,0.5601287161627987,106.00785029293549,29.260846628222176,15.692307692307692,3.850766464856562,1.6882268755513177,9.731680749630026,0.7366163856847087,6.93046588,10.24561595,11.44163468,105.19795364,100.46056554,96.81282718,78.0
qmof-5822c64,3.641471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-d3b25c3,2.8932640000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-de78dd0,3.015131,qmof-de78dd0.cif,2.0,1.0,0.5,38.0,0.2987975315222465,2.256973604352304,0.7158471281330062,1.8740802876452571,1.874080091452058,0.3282326087799171,0.31203886003316,0.7712764036750199,1.5209771209778558,0.5991716115863996,112.91701452752392,25.633925301601675,16.210526315789473,3.495545245751648,1.6767459628370054,11.154448677679987,0.8015995872033024,8.25671298,9.45451633,11.89325545,74.89851754,83.20560642000001,71.15829645,76.0
qmof-d549d54,5.208412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
